Freq.	V(vo)
Step Information: Run=1  (Run: 1/10)
1.43218789927353e+001	(6.05367618752723e+000dB,-7.65294271593742e-001°)
1.43548943335364e+001	(6.05367972521362e+000dB,-7.67058874410554e-001°)
1.43879857825583e+001	(6.05368327922628e+000dB,-7.68827547949904e-001°)
1.44211535152486e+001	(6.05368684964053e+000dB,-7.70600301615840e-001°)
1.44543977074592e+001	(6.05369043653205e+000dB,-7.72377144834213e-001°)
1.44877185354475e+001	(6.05369403997687e+000dB,-7.74158087052753e-001°)
1.45211161758773e+001	(6.05369766005136e+000dB,-7.75943137741104e-001°)
1.45545908058195e+001	(6.05370129683226e+000dB,-7.77732306390886e-001°)
1.45881426027534e+001	(6.05370495039666e+000dB,-7.79525602515742e-001°)
1.46217717445671e+001	(6.05370862082198e+000dB,-7.81323035651384e-001°)
1.46554784095590e+001	(6.05371230818603e+000dB,-7.83124615355659e-001°)
1.46892627764385e+001	(6.05371601256697e+000dB,-7.84930351208590e-001°)
1.47231250243271e+001	(6.05371973404331e+000dB,-7.86740252812429e-001°)
1.47570653327588e+001	(6.05372347269392e+000dB,-7.88554329791718e-001°)
1.47910838816819e+001	(6.05372722859807e+000dB,-7.90372591793326e-001°)
1.48251808514594e+001	(6.05373100183534e+000dB,-7.92195048486516e-001°)
1.48593564228699e+001	(6.05373479248571e+000dB,-7.94021709562991e-001°)
1.48936107771090e+001	(6.05373860062954e+000dB,-7.95852584736947e-001°)
1.49279440957898e+001	(6.05374242634754e+000dB,-7.97687683745128e-001°)
1.49623565609442e+001	(6.05374626972078e+000dB,-7.99527016346876e-001°)
1.49968483550236e+001	(6.05375013083075e+000dB,-8.01370592324187e-001°)
1.50314196609001e+001	(6.05375400975924e+000dB,-8.03218421481764e-001°)
1.50660706618673e+001	(6.05375790658852e+000dB,-8.05070513647069e-001°)
1.51008015416413e+001	(6.05376182140115e+000dB,-8.06926878670375e-001°)
1.51356124843619e+001	(6.05376575428010e+000dB,-8.08787526424826e-001°)
1.51705036745932e+001	(6.05376970530875e+000dB,-8.10652466806482e-001°)
1.52054752973248e+001	(6.05377367457082e+000dB,-8.12521709734383e-001°)
1.52405275379728e+001	(6.05377766215045e+000dB,-8.14395265150591e-001°)
1.52756605823806e+001	(6.05378166813215e+000dB,-8.16273143020258e-001°)
1.53108746168202e+001	(6.05378569260083e+000dB,-8.18155353331669e-001°)
1.53461698279928e+001	(6.05378973564179e+000dB,-8.20041906096303e-001°)
1.53815464030302e+001	(6.05379379734071e+000dB,-8.21932811348883e-001°)
1.54170045294954e+001	(6.05379787778367e+000dB,-8.23828079147437e-001°)
1.54525443953840e+001	(6.05380197705718e+000dB,-8.25727719573342e-001°)
1.54881661891247e+001	(6.05380609524809e+000dB,-8.27631742731391e-001°)
1.55238700995807e+001	(6.05381023244370e+000dB,-8.29540158749848e-001°)
1.55596563160506e+001	(6.05381438873169e+000dB,-8.31452977780489e-001°)
1.55955250282694e+001	(6.05381856420015e+000dB,-8.33370209998672e-001°)
1.56314764264094e+001	(6.05382275893757e+000dB,-8.35291865603387e-001°)
1.56675107010813e+001	(6.05382697303287e+000dB,-8.37217954817311e-001°)
1.57036280433354e+001	(6.05383120657534e+000dB,-8.39148487886868e-001°)
1.57398286446620e+001	(6.05383545965472e+000dB,-8.41083475082278e-001°)
1.57761126969933e+001	(6.05383973236115e+000dB,-8.43022926697620e-001°)
1.58124803927037e+001	(6.05384402478518e+000dB,-8.44966853050883e-001°)
1.58489319246110e+001	(6.05384833701777e+000dB,-8.46915264484028e-001°)
1.58854674859776e+001	(6.05385266915034e+000dB,-8.48868171363037e-001°)
1.59220872705115e+001	(6.05385702127468e+000dB,-8.50825584077980e-001°)
1.59587914723672e+001	(6.05386139348304e+000dB,-8.52787513043057e-001°)
1.59955802861465e+001	(6.05386578586807e+000dB,-8.54753968696673e-001°)
1.60324539069002e+001	(6.05387019852287e+000dB,-8.56724961501480e-001°)
1.60694125301286e+001	(6.05387463154095e+000dB,-8.58700501944440e-001°)
1.61064563517825e+001	(6.05387908501626e+000dB,-8.60680600536887e-001°)
1.61435855682647e+001	(6.05388355904321e+000dB,-8.62665267814571e-001°)
1.61808003764305e+001	(6.05388805371659e+000dB,-8.64654514337736e-001°)
1.62181009735891e+001	(6.05389256913164e+000dB,-8.66648350691159e-001°)
1.62554875575047e+001	(6.05389710538410e+000dB,-8.68646787484215e-001°)
1.62929603263970e+001	(6.05390166257008e+000dB,-8.70649835350936e-001°)
1.63305194789432e+001	(6.05390624078617e+000dB,-8.72657504950073e-001°)
1.63681652142779e+001	(6.05391084012938e+000dB,-8.74669806965143e-001°)
1.64058977319952e+001	(6.05391546069718e+000dB,-8.76686752104503e-001°)
1.64437172321491e+001	(6.05392010258752e+000dB,-8.78708351101387e-001°)
1.64816239152549e+001	(6.05392476589876e+000dB,-8.80734614713991e-001°)
1.65196179822900e+001	(6.05392945072972e+000dB,-8.82765553725512e-001°)
1.65576996346951e+001	(6.05393415717969e+000dB,-8.84801178944215e-001°)
1.65958690743754e+001	(6.05393888534839e+000dB,-8.86841501203492e-001°)
1.66341265037015e+001	(6.05394363533606e+000dB,-8.88886531361920e-001°)
1.66724721255104e+001	(6.05394840724333e+000dB,-8.90936280303321e-001°)
1.67109061431069e+001	(6.05395320117134e+000dB,-8.92990758936821e-001°)
1.67494287602642e+001	(6.05395801722168e+000dB,-8.95049978196910e-001°)
1.67880401812254e+001	(6.05396285549642e+000dB,-8.97113949043505e-001°)
1.68267406107045e+001	(6.05396771609808e+000dB,-8.99182682462007e-001°)
1.68655302538872e+001	(6.05397259912968e+000dB,-9.01256189463358e-001°)
1.69044093164324e+001	(6.05397750469468e+000dB,-9.03334481084116e-001°)
1.69433780044731e+001	(6.05398243289705e+000dB,-9.05417568386487e-001°)
1.69824365246172e+001	(6.05398738384123e+000dB,-9.07505462458419e-001°)
1.70215850839493e+001	(6.05399235763213e+000dB,-9.09598174413644e-001°)
1.70608238900310e+001	(6.05399735437515e+000dB,-9.11695715391740e-001°)
1.71001531509027e+001	(6.05400237417619e+000dB,-9.13798096558191e-001°)
1.71395730750841e+001	(6.05400741714162e+000dB,-9.15905329104460e-001°)
1.71790838715757e+001	(6.05401248337831e+000dB,-9.18017424248040e-001°)
1.72186857498599e+001	(6.05401757299360e+000dB,-9.20134393232517e-001°)
1.72583789199018e+001	(6.05402268609537e+000dB,-9.22256247327628e-001°)
1.72981635921508e+001	(6.05402782279196e+000dB,-9.24382997829335e-001°)
1.73380399775412e+001	(6.05403298319223e+000dB,-9.26514656059882e-001°)
1.73780082874935e+001	(6.05403816740553e+000dB,-9.28651233367845e-001°)
1.74180687339159e+001	(6.05404337554170e+000dB,-9.30792741128212e-001°)
1.74582215292048e+001	(6.05404860771113e+000dB,-9.32939190742437e-001°)
1.74984668862464e+001	(6.05405386402468e+000dB,-9.35090593638504e-001°)
1.75388050184174e+001	(6.05405914459374e+000dB,-9.37246961270985e-001°)
1.75792361395867e+001	(6.05406444953020e+000dB,-9.39408305121115e-001°)
1.76197604641161e+001	(6.05406977894648e+000dB,-9.41574636696842e-001°)
1.76603782068614e+001	(6.05407513295550e+000dB,-9.43745967532902e-001°)
1.77010895831740e+001	(6.05408051167073e+000dB,-9.45922309190871e-001°)
1.77418948089014e+001	(6.05408591520615e+000dB,-9.48103673259235e-001°)
1.77827941003890e+001	(6.05409134367623e+000dB,-9.50290071353459e-001°)
1.78237876744807e+001	(6.05409679719603e+000dB,-9.52481515116037e-001°)
1.78648757485203e+001	(6.05410227588111e+000dB,-9.54678016216570e-001°)
1.79060585403527e+001	(6.05410777984753e+000dB,-9.56879586351827e-001°)
1.79473362683250e+001	(6.05411330921196e+000dB,-9.59086237245794e-001°)
1.79887091512877e+001	(6.05411886409152e+000dB,-9.61297980649771e-001°)
1.80301774085955e+001	(6.05412444460396e+000dB,-9.63514828342399e-001°)
1.80717412601090e+001	(6.05413005086751e+000dB,-9.65736792129757e-001°)
1.81134009261958e+001	(6.05413568300095e+000dB,-9.67963883845405e-001°)
1.81551566277311e+001	(6.05414134112364e+000dB,-9.70196115350463e-001°)
1.81970085860996e+001	(6.05414702535547e+000dB,-9.72433498533667e-001°)
1.82389570231961e+001	(6.05415273581687e+000dB,-9.74676045311441e-001°)
1.82810021614272e+001	(6.05415847262885e+000dB,-9.76923767627965e-001°)
1.83231442237119e+001	(6.05416423591297e+000dB,-9.79176677455226e-001°)
1.83653834334832e+001	(6.05417002579135e+000dB,-9.81434786793102e-001°)
1.84077200146893e+001	(6.05417584238665e+000dB,-9.83698107669422e-001°)
1.84501541917945e+001	(6.05418168582214e+000dB,-9.85966652140024e-001°)
1.84926861897805e+001	(6.05418755622162e+000dB,-9.88240432288841e-001°)
1.85353162341479e+001	(6.05419345370949e+000dB,-9.90519460227941e-001°)
1.85780445509167e+001	(6.05419937841069e+000dB,-9.92803748097620e-001°)
1.86208713666284e+001	(6.05420533045077e+000dB,-9.95093308066449e-001°)
1.86637969083464e+001	(6.05421130995583e+000dB,-9.97388152331360e-001°)
1.87068214036578e+001	(6.05421731705257e+000dB,-9.99688293117694e-001°)
1.87499450806739e+001	(6.05422335186829e+000dB,-1.00199374267928e+000°)
1.87931681680324e+001	(6.05422941453083e+000dB,-1.00430451329850e+000°)
1.88364908948977e+001	(6.05423550516865e+000dB,-1.00662061728637e+000°)
1.88799134909627e+001	(6.05424162391081e+000dB,-1.00894206698258e+000°)
1.89234361864495e+001	(6.05424777088693e+000dB,-1.01126887475558e+000°)
1.89670592121112e+001	(6.05425394622726e+000dB,-1.01360105300265e+000°)
1.90107827992327e+001	(6.05426015006266e+000dB,-1.01593861414997e+000°)
1.90546071796322e+001	(6.05426638252455e+000dB,-1.01828157065268e+000°)
1.90985325856621e+001	(6.05427264374500e+000dB,-1.02062993499494e+000°)
1.91425592502106e+001	(6.05427893385665e+000dB,-1.02298371969004e+000°)
1.91866874067026e+001	(6.05428525299276e+000dB,-1.02534293728042e+000°)
1.92309172891013e+001	(6.05429160128724e+000dB,-1.02770760033776e+000°)
1.92752491319091e+001	(6.05429797887458e+000dB,-1.03007772146306e+000°)
1.93196831701690e+001	(6.05430438588990e+000dB,-1.03245331328671e+000°)
1.93642196394658e+001	(6.05431082246895e+000dB,-1.03483438846852e+000°)
1.94088587759275e+001	(6.05431728874810e+000dB,-1.03722095969785e+000°)
1.94536008162263e+001	(6.05432378486435e+000dB,-1.03961303969363e+000°)
1.94984459975802e+001	(6.05433031095531e+000dB,-1.04201064120448e+000°)
1.95433945577537e+001	(6.05433686715927e+000dB,-1.04441377700871e+000°)
1.95884467350596e+001	(6.05434345361512e+000dB,-1.04682245991446e+000°)
1.96336027683602e+001	(6.05435007046241e+000dB,-1.04923670275976e+000°)
1.96788628970682e+001	(6.05435671784131e+000dB,-1.05165651841256e+000°)
1.97242273611483e+001	(6.05436339589266e+000dB,-1.05408191977082e+000°)
1.97696964011183e+001	(6.05437010475796e+000dB,-1.05651291976262e+000°)
1.98152702580507e+001	(6.05437684457931e+000dB,-1.05894953134617e+000°)
1.98609491735734e+001	(6.05438361549952e+000dB,-1.06139176750994e+000°)
1.99067333898716e+001	(6.05439041766202e+000dB,-1.06383964127268e+000°)
1.99526231496885e+001	(6.05439725121094e+000dB,-1.06629316568353e+000°)
1.99986186963271e+001	(6.05440411629104e+000dB,-1.06875235382209e+000°)
2.00447202736513e+001	(6.05441101304774e+000dB,-1.07121721879846e+000°)
2.00909281260870e+001	(6.05441794162718e+000dB,-1.07368777375334e+000°)
2.01372424986236e+001	(6.05442490217613e+000dB,-1.07616403185812e+000°)
2.01836636368153e+001	(6.05443189484204e+000dB,-1.07864600631491e+000°)
2.02301917867824e+001	(6.05443891977308e+000dB,-1.08113371035663e+000°)
2.02768271952125e+001	(6.05444597711803e+000dB,-1.08362715724713e+000°)
2.03235701093619e+001	(6.05445306702643e+000dB,-1.08612636028117e+000°)
2.03704207770569e+001	(6.05446018964845e+000dB,-1.08863133278457e+000°)
2.04173794466950e+001	(6.05446734513500e+000dB,-1.09114208811428e+000°)
2.04644463672464e+001	(6.05447453363767e+000dB,-1.09365863965841e+000°)
2.05116217882553e+001	(6.05448175530873e+000dB,-1.09618100083633e+000°)
2.05589059598411e+001	(6.05448901030115e+000dB,-1.09870918509877e+000°)
2.06062991326997e+001	(6.05449629876865e+000dB,-1.10124320592784e+000°)
2.06538015581050e+001	(6.05450362086562e+000dB,-1.10378307683715e+000°)
2.07014134879101e+001	(6.05451097674715e+000dB,-1.10632881137187e+000°)
2.07491351745488e+001	(6.05451836656909e+000dB,-1.10888042310882e+000°)
2.07969668710366e+001	(6.05452579048798e+000dB,-1.11143792565650e+000°)
2.08449088309726e+001	(6.05453324866106e+000dB,-1.11400133265523e+000°)
2.08929613085401e+001	(6.05454074124636e+000dB,-1.11657065777717e+000°)
2.09411245585086e+001	(6.05454826840257e+000dB,-1.11914591472644e+000°)
2.09893988362349e+001	(6.05455583028914e+000dB,-1.12172711723917e+000°)
2.10377843976644e+001	(6.05456342706626e+000dB,-1.12431427908357e+000°)
2.10862814993326e+001	(6.05457105889485e+000dB,-1.12690741406005e+000°)
2.11348903983661e+001	(6.05457872593657e+000dB,-1.12950653600123e+000°)
2.11836113524847e+001	(6.05458642835385e+000dB,-1.13211165877210e+000°)
2.12324446200019e+001	(6.05459416630982e+000dB,-1.13472279627002e+000°)
2.12813904598268e+001	(6.05460193996840e+000dB,-1.13733996242484e+000°)
2.13304491314654e+001	(6.05460974949426e+000dB,-1.13996317119897e+000°)
2.13796208950220e+001	(6.05461759505281e+000dB,-1.14259243658746e+000°)
2.14289060112002e+001	(6.05462547681024e+000dB,-1.14522777261806e+000°)
2.14783047413050e+001	(6.05463339493352e+000dB,-1.14786919335135e+000°)
2.15278173472434e+001	(6.05464134959034e+000dB,-1.15051671288073e+000°)
2.15774440915263e+001	(6.05464934094921e+000dB,-1.15317034533259e+000°)
2.16271852372698e+001	(6.05465736917941e+000dB,-1.15583010486635e+000°)
2.16770410481966e+001	(6.05466543445098e+000dB,-1.15849600567452e+000°)
2.17270117886371e+001	(6.05467353693475e+000dB,-1.16116806198281e+000°)
2.17770977235312e+001	(6.05468167680235e+000dB,-1.16384628805021e+000°)
2.18272991184297e+001	(6.05468985422618e+000dB,-1.16653069816903e+000°)
2.18776162394952e+001	(6.05469806937946e+000dB,-1.16922130666504e+000°)
2.19280493535041e+001	(6.05470632243618e+000dB,-1.17191812789752e+000°)
2.19785987278479e+001	(6.05471461357116e+000dB,-1.17462117625931e+000°)
2.20292646305342e+001	(6.05472294296001e+000dB,-1.17733046617695e+000°)
2.20800473301886e+001	(6.05473131077914e+000dB,-1.18004601211072e+000°)
2.21309470960560e+001	(6.05473971720580e+000dB,-1.18276782855474e+000°)
2.21819641980018e+001	(6.05474816241803e+000dB,-1.18549593003704e+000°)
2.22330989065137e+001	(6.05475664659470e+000dB,-1.18823033111964e+000°)
2.22843514927027e+001	(6.05476516991552e+000dB,-1.19097104639867e+000°)
2.23357222283049e+001	(6.05477373256099e+000dB,-1.19371809050438e+000°)
2.23872113856830e+001	(6.05478233471248e+000dB,-1.19647147810130e+000°)
2.24388192378273e+001	(6.05479097655218e+000dB,-1.19923122388825e+000°)
2.24905460583574e+001	(6.05479965826312e+000dB,-1.20199734259848e+000°)
2.25423921215239e+001	(6.05480838002917e+000dB,-1.20476984899973e+000°)
2.25943577022094e+001	(6.05481714203506e+000dB,-1.20754875789432e+000°)
2.26464430759302e+001	(6.05482594446634e+000dB,-1.21033408411921e+000°)
2.26986485188378e+001	(6.05483478750946e+000dB,-1.21312584254612e+000°)
2.27509743077203e+001	(6.05484367135169e+000dB,-1.21592404808158e+000°)
2.28034207200038e+001	(6.05485259618119e+000dB,-1.21872871566704e+000°)
2.28559880337539e+001	(6.05486156218698e+000dB,-1.22153986027893e+000°)
2.29086765276773e+001	(6.05487056955893e+000dB,-1.22435749692879e+000°)
2.29614864811232e+001	(6.05487961848781e+000dB,-1.22718164066329e+000°)
2.30144181740847e+001	(6.05488870916526e+000dB,-1.23001230656436e+000°)
2.30674718872003e+001	(6.05489784178380e+000dB,-1.23284950974926e+000°)
2.31206479017555e+001	(6.05490701653685e+000dB,-1.23569326537068e+000°)
2.31739464996844e+001	(6.05491623361869e+000dB,-1.23854358861679e+000°)
2.32273679635707e+001	(6.05492549322455e+000dB,-1.24140049471138e+000°)
2.32809125766497e+001	(6.05493479555050e+000dB,-1.24426399891389e+000°)
2.33345806228096e+001	(6.05494414079352e+000dB,-1.24713411651954e+000°)
2.33883723865931e+001	(6.05495352915156e+000dB,-1.25001086285938e+000°)
2.34422881531988e+001	(6.05496296082342e+000dB,-1.25289425330042e+000°)
2.34963282084826e+001	(6.05497243600884e+000dB,-1.25578430324566e+000°)
2.35504928389597e+001	(6.05498195490845e+000dB,-1.25868102813426e+000°)
2.36047823318053e+001	(6.05499151772386e+000dB,-1.26158444344152e+000°)
2.36591969748571e+001	(6.05500112465756e+000dB,-1.26449456467905e+000°)
2.37137370566161e+001	(6.05501077591299e+000dB,-1.26741140739485e+000°)
2.37684028662483e+001	(6.05502047169454e+000dB,-1.27033498717334e+000°)
2.38231946935865e+001	(6.05503021220751e+000dB,-1.27326531963553e+000°)
2.38781128291313e+001	(6.05503999765818e+000dB,-1.27620242043905e+000°)
2.39331575640534e+001	(6.05504982825377e+000dB,-1.27914630527824e+000°)
2.39883291901945e+001	(6.05505970420242e+000dB,-1.28209698988427e+000°)
2.40436280000689e+001	(6.05506962571328e+000dB,-1.28505449002524e+000°)
2.40990542868655e+001	(6.05507959299645e+000dB,-1.28801882150620e+000°)
2.41546083444489e+001	(6.05508960626298e+000dB,-1.29099000016931e+000°)
2.42102904673613e+001	(6.05509966572489e+000dB,-1.29396804189389e+000°)
2.42661009508237e+001	(6.05510977159520e+000dB,-1.29695296259654e+000°)
2.43220400907377e+001	(6.05511992408790e+000dB,-1.29994477823119e+000°)
2.43781081836871e+001	(6.05513012341796e+000dB,-1.30294350478926e+000°)
2.44343055269393e+001	(6.05514036980135e+000dB,-1.30594915829965e+000°)
2.44906324184470e+001	(6.05515066345503e+000dB,-1.30896175482893e+000°)
2.45470891568498e+001	(6.05516100459696e+000dB,-1.31198131048137e+000°)
2.46036760414758e+001	(6.05517139344609e+000dB,-1.31500784139906e+000°)
2.46603933723429e+001	(6.05518183022241e+000dB,-1.31804136376197e+000°)
2.47172414501608e+001	(6.05519231514690e+000dB,-1.32108189378810e+000°)
2.47742205763324e+001	(6.05520284844156e+000dB,-1.32412944773351e+000°)
2.48313310529552e+001	(6.05521343032942e+000dB,-1.32718404189245e+000°)
2.48885731828234e+001	(6.05522406103452e+000dB,-1.33024569259744e+000°)
2.49459472694291e+001	(6.05523474078196e+000dB,-1.33331441621936e+000°)
2.50034536169638e+001	(6.05524546979784e+000dB,-1.33639022916757e+000°)
2.50610925303206e+001	(6.05525624830935e+000dB,-1.33947314788996e+000°)
2.51188643150953e+001	(6.05526707654469e+000dB,-1.34256318887308e+000°)
2.51767692775881e+001	(6.05527795473311e+000dB,-1.34566036864221e+000°)
2.52348077248053e+001	(6.05528888310493e+000dB,-1.34876470376147e+000°)
2.52929799644609e+001	(6.05529986189152e+000dB,-1.35187621083393e+000°)
2.53512863049786e+001	(6.05531089132534e+000dB,-1.35499490650164e+000°)
2.54097270554925e+001	(6.05532197163987e+000dB,-1.35812080744582e+000°)
2.54683025258499e+001	(6.05533310306975e+000dB,-1.36125393038687e+000°)
2.55270130266120e+001	(6.05534428585060e+000dB,-1.36439429208451e+000°)
2.55858588690559e+001	(6.05535552021920e+000dB,-1.36754190933789e+000°)
2.56448403651767e+001	(6.05536680641338e+000dB,-1.37069679898562e+000°)
2.57039578276881e+001	(6.05537814467208e+000dB,-1.37385897790594e+000°)
2.57632115700252e+001	(6.05538953523535e+000dB,-1.37702846301679e+000°)
2.58226019063454e+001	(6.05540097834432e+000dB,-1.38020527127589e+000°)
2.58821291515304e+001	(6.05541247424126e+000dB,-1.38338941968084e+000°)
2.59417936211876e+001	(6.05542402316954e+000dB,-1.38658092526927e+000°)
